,name,is_occluded,is_top_occluded,is_bottom_occluded,is_face_detected
2250,0_0_0cpw_cpwAntonio_Banderas_3.jpg,False,False,False,True
2251,0_0_00_afw1200img.jpg,False,False,False,True
2252,0_0_00_eyeglass_217img.jpg,False,False,False,True
2253,0_0_00_afw1889img.jpg,False,False,False,True
2254,1_0_11_MAFA_test_3502.jpg,True,False,True,True
2255,1_0_11_MAFA_train_13505.jpg,True,False,True,True
2256,1_0_11_MAFA_train_22389.jpg,True,False,True,True
2257,0_0_0cpw_cpwDaniel_Coats_1.jpg,False,False,False,True
2258,1_0_11_MAFA_train_16755.jpg,True,False,True,True
2259,1_0_11_MAFA_train_23159.jpg,True,False,True,False
2260,0_0_00_eyeglass_270img.jpg,False,False,False,True
2261,0_0_00_eyeglass_0img.jpg,False,False,False,True
2262,0_0_00_eyeglass_1011img.jpg,False,False,False,True
2263,0_0_0_crop_8009_d1aff4a2.jpg,False,False,False,True
2264,1_0_11_MAFA_train_25170.jpg,True,False,True,True
2265,0_0_0_cpw_cpwMichael_Milton_1.jpg,False,False,False,True
2266,1_0_11_MAFA_train_17874.jpg,True,False,True,True
2267,0_0_00_eyeglass_469img.jpg,False,False,False,True
2268,0_0_00_PGU_19_01.jpg,False,False,False,True
2269,1_0_11_MAFA_train_23096.jpg,True,False,True,True
2270,1_0_11_MAFA_train_9782.jpg,True,False,True,False
2271,1_0_11_MAFA_train_7398.jpg,True,False,True,True
2272,1_0_11_MAFA_train_20779.jpg,True,False,True,False
2273,1_0_11_MAFA_test_3012.jpg,True,False,True,False
2274,1_0_11_MAFA_train_9012.jpg,True,False,True,True
2275,1_0_11_MAFA_train_2838.jpg,True,False,True,False
2276,1_0_11_MAFA_train_16017.jpg,True,False,True,True
2277,1_0_11_MAFA_train_15027.jpg,True,False,True,False
2278,1_0_11_MAFA_test_3020.jpg,True,False,True,True
2279,0_0_00_afw608img.jpg,False,False,False,True
2280,0_0_00_eyeglass_793img.jpg,False,False,False,True
2281,1_0_11_MAFA_train_4763.jpg,True,False,True,True
2282,1_0_11_MAFA_train_12786.jpg,True,False,True,False
2283,0_0_00_afw2314img.jpg,False,False,False,True
2284,0_0_00_eyeglass_442img.jpg,False,False,False,True
2285,1_0_11_MAFA_train_22379.jpg,True,False,True,False
2286,0_0_00_PGU_159_01.jpg,False,False,False,True
2287,1_0_11_MAFA_train_12211.jpg,True,False,True,True
2288,0_0_00_COFW_train_145.jpg,False,False,False,True
2289,1_0_11_MAFA_train_2726.jpg,True,False,True,True
2290,1_0_11_MAFA_test_4291.jpg,True,False,True,True
2291,1_0_11_MAFA_train_7177.jpg,True,False,True,True
2292,1_0_11_MAFA_train_17914.jpg,True,False,True,True
2293,1_0_11_COFW_test_85.jpg,True,False,True,True
2294,0_0_00_afw45img.jpg,False,False,False,True
2295,0_0_0_crop_49826165705_01.jpg,False,False,False,True
2296,1_1_0_crop_44c0068145806.jpg,True,True,False,False
2297,1_0_11_MAFA_train_13082.jpg,True,False,True,True
2298,1_0_11_MAFA_train_9913.jpg,True,False,True,True
2299,1_0_11_MAFA_train_17868.jpg,True,False,True,False
2300,1_0_11_MAFA_train_1834.jpg,True,False,True,True
2301,0_0_00_afw389img.jpg,False,False,False,True
2302,0_0_00_eyeglass_38img.jpg,False,False,False,False
2303,0_0_00_afw227img.jpg,False,False,False,True
2304,1_0_11_MAFA_train_10296.jpg,True,False,True,False
2305,0_0_00_afw2642img.jpg,False,False,False,True
2306,1_1_0_crop_242hop1_629367.jpg,True,True,False,True
2307,0_0_00_eyeglass_1129img.jpg,False,False,False,True
2308,1_1_0_crop_816572_316572 복사본.jpg,True,True,False,True
2309,1_0_11_MAFA_train_21830.jpg,True,False,True,True
2310,1_0_11_MAFA_test_1907.jpg,True,False,True,True
2311,0_0_00_eyeglass_159img.jpg,False,False,False,True
2312,0_0_0_crop_17.jpg,False,False,False,True
2313,0_0_00_afw2383img.jpg,False,False,False,True
2314,0_0_00_eyeglass_751img.jpg,False,False,False,True
2315,1_0_11_MAFA_train_2499.jpg,True,False,True,False
2316,0_0_00_eyeglass_344img.jpg,False,False,False,True
2317,0_0_00_afw196img.jpg,False,False,False,True
2318,0_0_00_eyeglass_721img.jpg,False,False,False,True
2319,1_0_11_eyeglass_78img.jpg,True,False,True,True
2320,1_0_11_MAFA_train_22999.jpg,True,False,True,True
2321,0_0_00_PGU_122_03.jpg,False,False,False,True
2322,1_0_11_MAFA_test_3532.jpg,True,False,True,True
2323,0_0_00_afw220img.jpg,False,False,False,True
2324,1_0_11_MAFA_train_22736.jpg,True,False,True,True
2325,1_1_0PGU_9_02.jpg,True,True,False,True
2326,1_0_11_MAFA_train_16606.jpg,True,False,True,True
2327,0_0_0_cpw_cpwJoseph_Fiennes_1.jpg,False,False,False,True
2328,0_0_00_afw1821img.jpg,False,False,False,True
2329,0_0_0_crop_4918ld18wlyr44.jpg,False,False,False,True
2330,0_0_00_COFW_train_513.jpg,False,False,False,True
2331,1_0_11_MAFA_train_15871.jpg,True,False,True,False
2332,1_1_0sunglass_crop_1738c-mirrored_sunglasses_2.jpg,True,True,False,True
2333,0_0_00_afw1753img.jpg,False,False,False,True
2334,1_1_0_crop_72hop1_942861.jpg,True,True,False,True
2335,1_0_11_MAFA_train_4815.jpg,True,False,True,True
2336,0_0_00_PGU_66_01.jpg,False,False,False,True
2337,1_0_11_MAFA_train_6232.jpg,True,False,True,True
2338,1_0_11_MAFA_train_1943.jpg,True,False,True,True
2339,0_0_00_afw1712img.jpg,False,False,False,True
2340,1_0_11_MAFA_train_22932.jpg,True,False,True,False
2341,1_0_11_MAFA_train_21034.jpg,True,False,True,False
2342,0_0_00_PGU_165_01.jpg,False,False,False,True
2343,0_0_00_PGU_56_03.jpg,False,False,False,True
2344,1_0_11_MAFA_test_4509.jpg,True,False,True,True
2345,0_0_00_PGU_18_01.jpg,False,False,False,True
2346,1_0_11_MAFA_train_9962.jpg,True,False,True,False
2347,1_0_11_MAFA_train_7302.jpg,True,False,True,False
2348,1_0_11_MAFA_train_20519.jpg,True,False,True,False
2349,1_0_11_MAFA_train_7586.jpg,True,False,True,True
2350,0_0_00_afw837img.jpg,False,False,False,True
2351,1_0_11_MAFA_train_15480.jpg,True,False,True,True
2352,1_0_11_MAFA_train_8396.jpg,True,False,True,False
2353,1_0_11_MAFA_train_12837.jpg,True,False,True,True
2354,0_0_00_PGU_208_03.jpg,False,False,False,True
2355,1_0_11_MAFA_test_1602.jpg,True,False,True,True
2356,1_0_11_MAFA_test_4209.jpg,True,False,True,True
2357,0_0_00_afw915img.jpg,False,False,False,True
2358,0_0_00_afw778img.jpg,False,False,False,True
2359,1_0_11_MAFA_train_21786.jpg,True,False,True,False
2360,1_0_11_MAFA_train_1241.jpg,True,False,True,False
2361,1_0_11_MAFA_test_948.jpg,True,False,True,True
2362,1_0_11_MAFA_test_2990.jpg,True,False,True,False
2363,1_0_11_MAFA_train_15334.jpg,True,False,True,True
2364,0_0_0_cpw_cpwLindsay_Benko_1.jpg,False,False,False,True
2365,1_0_11_afw51img.jpg,True,False,True,True
2366,0_0_00_afw1211img.jpg,False,False,False,True
2367,0_0_0cpw_cpwAshley_Postell_2.jpg,False,False,False,True
2368,1_0_11_MAFA_train_15620.jpg,True,False,True,True
2369,1_0_11_COFW_train_977.jpg,True,False,True,True
2370,0_0_00_afw1412img.jpg,False,False,False,True
2371,1_0_11_MAFA_train_22608.jpg,True,False,True,False
2372,0_0_00_COFW_train_243.jpg,False,False,False,True
2373,1_0_11_MAFA_train_18111.jpg,True,False,True,False
2374,1_0_11_MAFA_train_21125.jpg,True,False,True,False
2375,0_0_0_cpw_cpwManuel_Jesus_1.jpg,False,False,False,True
2376,1_0_11_MAFA_test_1689.jpg,True,False,True,False
2377,1_0_11_MAFA_train_17021.jpg,True,False,True,True
2378,0_0_0_cpw_cpwJohn_Leguizamo_1.jpg,False,False,False,True
2379,1_0_11_MAFA_train_12478.jpg,True,False,True,True
2380,0_0_00_eyeglass_1256img.jpg,False,False,False,True
2381,0_0_0_cpw_cpwKaoru_Hasuike_1.jpg,False,False,False,True
2382,0_0_0cpw_cpwChuck_Hagel_1.jpg,False,False,False,True
2383,0_0_0_cpw_cpwGian_Marco_3.jpg,False,False,False,True
2384,1_0_11_MAFA_train_22678.jpg,True,False,True,True
2385,1_0_11_MAFA_train_23007.jpg,True,False,True,True
2386,1_0_11_MAFA_train_1474.jpg,True,False,True,True
2387,0_0_00_afw1521img.jpg,False,False,False,True
2388,1_0_11_MAFA_train_22012.jpg,True,False,True,False
2389,1_1_0_crop_3hop1_356951.jpg,True,True,False,True
2390,1_0_11_MAFA_train_6021.jpg,True,False,True,True
2391,1_0_11_MAFA_train_312.jpg,True,False,True,False
2392,0_0_00_eyeglass_74img.jpg,False,False,False,True
2393,0_0_00_eyeglass_399img.jpg,False,False,False,True
2394,1_0_11_MAFA_train_1442.jpg,True,False,True,False
2395,0_0_00_COFW_train_314.jpg,False,False,False,True
2396,1_1_0PGU_23_04.jpg,True,True,False,False
2397,0_0_00_afw2004img.jpg,False,False,False,True
2398,1_0_11_MAFA_train_21772.jpg,True,False,True,False
2399,1_1_1COFW_test_35.jpg,True,True,True,True
2400,1_0_11_MAFA_train_8272.jpg,True,False,True,True
2401,1_0_11_MAFA_test_3650.jpg,True,False,True,True
2402,0_0_0_crop_329511n1hqiwmc.jpg,False,False,False,True
2403,1_0_11_MAFA_train_7096.jpg,True,False,True,True
2404,1_1_0_crop_2766c8227f8c60.jpg,True,True,False,True
2405,1_0_11_COFW_test_427.jpg,True,False,True,True
2406,0_0_00_eyeglass_286img.jpg,False,False,False,True
2407,1_0_11_MAFA_test_3735.jpg,True,False,True,True
2408,0_0_00_eyeglass_1282img.jpg,False,False,False,True
2409,0_0_00_eyeglass_1062img.jpg,False,False,False,True
2410,0_0_00_afw2509img.jpg,False,False,False,True
2411,1_0_11_MAFA_train_1178.jpg,True,False,True,False
2412,1_0_11_MAFA_test_4806.jpg,True,False,True,False
2413,1_0_11_MAFA_train_4952.jpg,True,False,True,False
2414,1_1_0_crop_50jpg_640x640.jpg,True,True,False,True
2415,0_0_00_eyeglass_1097img.jpg,False,False,False,True
2416,1_0_11_MAFA_train_10669.jpg,True,False,True,True
2417,1_0_11_MAFA_test_59.jpg,True,False,True,True
2418,1_0_11_MAFA_test_3072.jpg,True,False,True,False
2419,1_0_11_MAFA_train_2616.jpg,True,False,True,True
2420,1_0_11_MAFA_train_18135.jpg,True,False,True,False
2421,1_0_11_MAFA_train_7725.jpg,True,False,True,True
2422,0_0_0_cpw_cpwGiancarlo_Fisichella_2.jpg,False,False,False,True
2423,1_0_11_MAFA_train_20679.jpg,True,False,True,True
2424,0_0_00_afw2572img.jpg,False,False,False,True
2425,0_0_00_COFW_train_405.jpg,False,False,False,True
2426,0_0_00_PGU_101_01.jpg,False,False,False,True
2427,1_0_11_MAFA_train_7309.jpg,True,False,True,False
2428,0_0_00_afw422img.jpg,False,False,False,True
2429,0_0_00_COFW_train_116.jpg,False,False,False,True
2430,1_0_11_MAFA_train_4542.jpg,True,False,True,False
2431,1_0_11_MAFA_train_5305.jpg,True,False,True,True
2432,1_0_11_MAFA_train_11919.jpg,True,False,True,True
2433,1_1_0_crop_341e5aa2e1a025.jpg,True,True,False,False
2434,0_0_0_cpw_cpwGeoff_Hoon_2.jpg,False,False,False,True
2435,1_0_11_MAFA_test_4222.jpg,True,False,True,True
2436,1_0_11_MAFA_train_20139.jpg,True,False,True,False
2437,0_0_0_x0_0_0cpw_cpwCatherine_Bell_2.jpg,False,False,False,True
2438,1_0_11_MAFA_train_20504.jpg,True,False,True,True
2439,0_0_0cpw_cpwColleen_Atwood_3.jpg,False,False,False,True
2440,1_0_11_MAFA_test_658.jpg,True,False,True,True
2441,1_0_11_MAFA_train_22157.jpg,True,False,True,True
2442,1_0_11_MAFA_train_6684.jpg,True,False,True,True
2443,1_1_11_eyeglass_11img.jpg,True,True,True,True
2444,1_0_11_MAFA_train_4764.jpg,True,False,True,False
2445,1_0_11_COFW_test_127.jpg,True,False,True,True
2446,1_0_11_MAFA_test_4773.jpg,True,False,True,False
2447,0_0_00_COFW_train_668.jpg,False,False,False,True
2448,1_0_11_MAFA_train_23277.jpg,True,False,True,False
2449,1_1_0_crop_362d8819846157.jpg,True,True,False,True
2450,1_0_11_MAFA_train_1253.jpg,True,False,True,True
2451,1_0_11_MAFA_train_23110.jpg,True,False,True,True
2452,1_0_11_MAFA_train_15199.jpg,True,False,True,True
2453,1_1_0PGU_11_1_002.jpg,True,True,False,True
2454,1_0_11_MAFA_train_16012.jpg,True,False,True,True
2455,1_1_0PGU_161_1_002.jpg,True,True,False,True
2456,0_0_00_afw146img.jpg,False,False,False,True
2457,0_0_0_cpw_cpwKieran_Prendergast_3.jpg,False,False,False,True
2458,0_0_00_afw1158img.jpg,False,False,False,True
2459,1_1_0PGU_17_04.jpg,True,True,False,True
2460,0_0_0_crop_421_120261_107.jpg,False,False,False,True
2461,1_0_11_COFW_train_930.jpg,True,False,True,True
2462,0_0_00_PGU_139_01.jpg,False,False,False,True
2463,0_0_0cpw_cpwDan_Wheldon_1.jpg,False,False,False,True
2464,1_0_11_MAFA_test_3388.jpg,True,False,True,False
2465,0_0_00_afw484img.jpg,False,False,False,True
2466,1_0_11_MAFA_train_2752.jpg,True,False,True,True
2467,1_0_11_MAFA_train_14338.jpg,True,False,True,True
2468,1_0_11_MAFA_train_22833.jpg,True,False,True,True
2469,1_0_11_MAFA_train_22812.jpg,True,False,True,True
2470,1_1_0PGU_116_02.jpg,True,True,False,True
2471,0_0_00_PGU_75_01.jpg,False,False,False,True
2472,0_0_0_crop_1314602_153227.jpg,False,False,False,False
2473,0_0_00_afw135img.jpg,False,False,False,True
2474,0_0_0_cpw_cpwJohn_Paul_II_1.jpg,False,False,False,True
2475,1_1_0PGU_67_02.jpg,True,True,False,False
2476,1_0_11_MAFA_train_21495.jpg,True,False,True,True
2477,1_0_11_MAFA_train_8884.jpg,True,False,True,True
2478,1_0_11_MAFA_train_25435.jpg,True,False,True,True
2479,0_0_0_cpw_cpwKieran_Culkin_1.jpg,False,False,False,True
2480,1_0_11_MAFA_train_12727.jpg,True,False,True,True
2481,0_0_0_cpw_cpwKara_Lynn_Joyce_1.jpg,False,False,False,True
2482,1_0_11_MAFA_train_17227.jpg,True,False,True,False
2483,0_0_00_afw1823img.jpg,False,False,False,True
2484,0_0_00_afw1141img.jpg,False,False,False,True
2485,0_0_00_eyeglass_550img.jpg,False,False,False,False
2486,1_0_11_MAFA_train_16118.jpg,True,False,True,True
2487,1_0_11_MAFA_train_6412.jpg,True,False,True,True
2488,0_0_00_afw306img.jpg,False,False,False,True
2489,0_0_0_cpw_cpwGreg_Kinsey_1.jpg,False,False,False,True
2490,0_0_00_afw472img.jpg,False,False,False,True
2491,0_0_00_afw33img.jpg,False,False,False,True
2492,0_0_0_cpw_cpwNebojsa_Pavkovic_1.jpg,False,False,False,True
2493,1_0_11_MAFA_train_21267.jpg,True,False,True,True
2494,1_0_11_COFW_train_917.jpg,True,False,True,True
2495,0_0_00_afw1168img.jpg,False,False,False,True
2496,0_0_00_afw493img.jpg,False,False,False,True
2497,1_0_11_MAFA_train_11429.jpg,True,False,True,False
2498,0_0_00_COFW_train_659.jpg,False,False,False,True
2499,0_0_0_cpw_cpwMiguel_Cotto_1.jpg,False,False,False,True
2500,0_0_0cpw_cpwClemente_de_la_Vega_1.jpg,False,False,False,True
2501,1_0_11_MAFA_train_20201.jpg,True,False,True,True
2502,0_0_00_COFW_train_1036.jpg,False,False,False,True
2503,0_0_00_afw1480img.jpg,False,False,False,True
2504,1_0_11_MAFA_train_17769.jpg,True,False,True,True
2505,1_0_11_MAFA_train_22163.jpg,True,False,True,False
2506,0_0_00_PGU_43_01.jpg,False,False,False,True
2507,1_0_11_afw18img.jpg,True,False,True,True
2508,1_0_11_MAFA_train_24496.jpg,True,False,True,False
2509,0_0_00_afw2548img.jpg,False,False,False,True
2510,0_0_00_eyeglass_583img.jpg,False,False,False,True
2511,0_0_00_afw2602img.jpg,False,False,False,True
2512,1_0_11_MAFA_train_16845.jpg,True,False,True,True
2513,1_0_11_MAFA_test_3827.jpg,True,False,True,True
2514,1_1_1sunglass_crop_206d9d29d6ea9c6389e55dd8709ae19e.jpg,True,True,True,True
2515,0_0_0_cpw_cpwHong_Myung_3.jpg,False,False,False,True
2516,1_0_11_MAFA_train_22226.jpg,True,False,True,False
2517,1_1_0sunglass_crop_Selena-Gomez-Sunglasses_COVER.jpg,True,True,False,True
2518,1_0_11_MAFA_train_617.jpg,True,False,True,False
2519,0_0_0_crop_385593bec8567c.jpg,False,False,False,False
2520,1_0_11_MAFA_train_22077.jpg,True,False,True,False
2521,0_0_0cpw_cpwCarlos_Arroyo_2.jpg,False,False,False,True
2522,1_0_11_MAFA_train_7377.jpg,True,False,True,False
2523,1_1_11_COFW_test_357.jpg,True,True,True,True
2524,1_1_0_crop_1r-lens-Cool.jpg,True,True,False,False
2525,0_0_00_afw2608img.jpg,False,False,False,False
2526,0_0_00_afw2220img.jpg,False,False,False,True
2527,1_0_11_MAFA_train_10026.jpg,True,False,True,False
2528,0_0_00_eyeglass_439img.jpg,False,False,False,True
2529,1_0_11_MAFA_train_7443.jpg,True,False,True,True
2530,0_0_00_afw799img.jpg,False,False,False,True
2531,1_0_11_MAFA_train_1810.jpg,True,False,True,True
2532,1_1_0PGU_18_04.jpg,True,True,False,True
2533,1_0_11_MAFA_train_2259.jpg,True,False,True,True
2534,0_0_00_PGU_38_03.jpg,False,False,False,True
2535,1_0_11_MAFA_train_10467.jpg,True,False,True,False
2536,1_0_11_MAFA_train_14816.jpg,True,False,True,True
2537,0_0_00_afw219img.jpg,False,False,False,True
2538,1_0_11_MAFA_train_9612.jpg,True,False,True,True
2539,1_0_11_MAFA_train_12379.jpg,True,False,True,False
2540,1_0_11_MAFA_train_7938.jpg,True,False,True,True
2541,0_0_00_eyeglass_661img.jpg,False,False,False,True
2542,1_0_11_MAFA_train_5535.jpg,True,False,True,True
2543,1_0_11_MAFA_train_20193.jpg,True,False,True,False
2544,0_0_00_afw1203img.jpg,False,False,False,False
2545,1_0_11_MAFA_train_5355.jpg,True,False,True,True
2546,0_0_00_afw424img.jpg,False,False,False,True
2547,1_0_11_MAFA_train_14850.jpg,True,False,True,True
2548,0_0_00_afw1012img.jpg,False,False,False,True
2549,0_0_00_afw521img.jpg,False,False,False,True
2550,0_0_00_eyeglass_921img.jpg,False,False,False,True
2551,1_0_11_MAFA_train_16717.jpg,True,False,True,True
2552,1_1_11_MAFA_train_6719.jpg,True,True,True,False
2553,1_0_11_MAFA_train_16293.jpg,True,False,True,False
2554,0_0_0cpw_cpwDoug_Moe_3.jpg,False,False,False,False
2555,1_0_11_MAFA_train_13734.jpg,True,False,True,True
2556,0_0_00_afw1350img.jpg,False,False,False,True
2557,1_0_11_COFW_train_1058.jpg,True,False,True,True
2558,0_0_00_COFW_train_612.jpg,False,False,False,True
2559,0_0_00_afw345img.jpg,False,False,False,True
2560,1_0_11_MAFA_train_15910.jpg,True,False,True,True
2561,1_0_11_MAFA_train_16244.jpg,True,False,True,True
2562,1_0_11_MAFA_train_15604.jpg,True,False,True,True
2563,0_0_00_eyeglass_992img.jpg,False,False,False,True
2564,0_0_00_COFW_train_456.jpg,False,False,False,True
2565,0_0_00_afw1196img.jpg,False,False,False,True
2566,1_1_0COFW_test_90.jpg,True,True,False,True
2567,0_0_00_afw771img.jpg,False,False,False,True
2568,1_0_11_MAFA_test_3494.jpg,True,False,True,True
2569,0_0_00_afw198img.jpg,False,False,False,True
2570,1_0_11_MAFA_train_16812.jpg,True,False,True,True
2571,1_0_11_MAFA_train_19153.jpg,True,False,True,True
2572,1_0_11_MAFA_train_13657.jpg,True,False,True,False
2573,1_0_11_MAFA_train_4073.jpg,True,False,True,True
2574,0_0_0_cpw_cpwVecdi_Gonul_1.jpg,False,False,False,False
2575,1_0_11_MAFA_train_1675.jpg,True,False,True,True
2576,1_1_0_crop_21154814ecf8db.jpg,True,True,False,True
2577,1_0_11_MAFA_train_23095.jpg,True,False,True,False
2578,0_0_00_afw396img.jpg,False,False,False,True
2579,0_0_00_COFW_train_520.jpg,False,False,False,True
2580,1_0_11_MAFA_test_3462.jpg,True,False,True,True
2581,1_0_11_MAFA_train_13623.jpg,True,False,True,True
2582,0_0_00_afw1969img.jpg,False,False,False,True
2583,1_1_0sunglass_crop_BA.8171214.1.jpg,True,True,False,True
2584,0_0_00_afw1064img.jpg,False,False,False,True
2585,1_0_11_MAFA_train_17865.jpg,True,False,True,False
2586,0_0_00_COFW_train_40.jpg,False,False,False,True
2587,1_1_0COFW_test_68.jpg,True,True,False,True
2588,0_0_0cpw_cpwCemil_Cicek_2.jpg,False,False,False,True
2589,1_1_11_COFW_test_122.jpg,True,True,True,True
2590,1_1_0_crop_250hop1_285001.jpg,True,True,False,True
2591,1_0_11_MAFA_train_8320.jpg,True,False,True,True
2592,0_0_0_cpw_cpwMarty_Mornhinweg_1.jpg,False,False,False,True
2593,0_0_0_crop_3493c015a2989a.jpg,False,False,False,True
2594,1_1_0sunglass_crop_johnny-knoxville-wayfarer.jpg,True,True,False,True
2595,1_0_11_MAFA_train_7657.jpg,True,False,True,True
2596,1_0_11_MAFA_train_7921.jpg,True,False,True,True
2597,1_0_11_MAFA_train_5402.jpg,True,False,True,True
2598,1_0_11_MAFA_train_14719.jpg,True,False,True,False
2599,0_0_0_crop_54136301.2.jpg,False,False,False,True
2600,1_0_11_MAFA_test_923.jpg,True,False,True,True
2601,1_0_11_MAFA_train_2403.jpg,True,False,True,False
2602,0_0_00_afw1377img.jpg,False,False,False,True
2603,0_0_00_afw1262img.jpg,False,False,False,True
2604,0_0_0_cpw_cpwMartin_Short_3.jpg,False,False,False,True
2605,0_0_00_afw2284img.jpg,False,False,False,True
2606,1_1_0PGU_94_04.jpg,True,True,False,True
2607,1_0_11_MAFA_train_8098.jpg,True,False,True,True
2608,1_0_11_MAFA_train_9024.jpg,True,False,True,False
2609,1_0_11_MAFA_train_1327.jpg,True,False,True,True
2610,0_0_00_afw1573img.jpg,False,False,False,True
2611,0_0_00_PGU_168_03.jpg,False,False,False,True
2612,0_0_00_afw2226img.jpg,False,False,False,True
2613,1_1_0_crop_round1.jpg,True,True,False,True
2614,1_0_11_MAFA_train_12418.jpg,True,False,True,False
2615,0_0_00_eyeglass_85img.jpg,False,False,False,True
2616,0_0_00_COFW_train_741.jpg,False,False,False,True
2617,0_0_00_afw535img.jpg,False,False,False,True
2618,1_0_11_MAFA_test_1455.jpg,True,False,True,True
2619,1_0_11_MAFA_train_6832.jpg,True,False,True,False
2620,1_1_0_crop_163s-for-Women 복사본.jpg,True,True,False,True
2621,0_0_0_crop_46521484290440.jpg,False,False,False,False
2622,1_0_11_MAFA_train_14900.jpg,True,False,True,True
2623,1_0_11_MAFA_test_2282.jpg,True,False,True,True
2624,0_0_0_crop_75675770.1.jpg,False,False,False,True
2625,0_0_00_eyeglass_796img.jpg,False,False,False,True
2626,1_1_0PGU_149_04.jpg,True,True,False,True
2627,0_0_00_afw326img.jpg,False,False,False,True
2628,1_0_11_MAFA_test_4910.jpg,True,False,True,True
2629,0_0_00_afw97img.jpg,False,False,False,False
2630,1_0_11_MAFA_train_20625.jpg,True,False,True,True
2631,0_0_00_afw835img.jpg,False,False,False,True
2632,0_0_00_afw2294img.jpg,False,False,False,True
2633,0_0_00_eyeglass_322img.jpg,False,False,False,True
2634,1_1_0PGU_147_02.jpg,True,True,False,True
2635,1_0_11_MAFA_train_16210.jpg,True,False,True,True
2636,1_0_11_MAFA_train_11507.jpg,True,False,True,True
2637,0_0_00_PGU_77_01.jpg,False,False,False,True
2638,1_1_0_crop_3261ef70b50a0f.jpg,True,True,False,True
2639,1_0_11_MAFA_train_1847.jpg,True,False,True,False
2640,1_0_11_MAFA_train_12856.jpg,True,False,True,False
2641,0_0_00_eyeglass_492img.jpg,False,False,False,True
2642,1_0_11_MAFA_train_24564.jpg,True,False,True,True
2643,1_0_11_COFW_train_1109.jpg,True,False,True,True
2644,1_1_0_crop_cl17505.jpg,True,True,False,True
2645,0_0_00_afw957img.jpg,False,False,False,False
2646,1_0_11_MAFA_test_4305.jpg,True,False,True,True
2647,1_0_11_COFW_test_53.jpg,True,False,True,True
2648,1_0_11_MAFA_test_4398.jpg,True,False,True,True
2649,1_1_0sunglass_crop_sebu-simonian-geek.jpg,True,True,False,True
2650,0_0_0cpw_cpwBoris_Trajkovski_2.jpg,False,False,False,True
2651,0_0_00_eyeglass_1474img.jpg,False,False,False,True
2652,1_0_11_MAFA_test_3216.jpg,True,False,True,True
2653,1_0_11_MAFA_train_15764.jpg,True,False,True,True
2654,1_0_11_MAFA_train_17765.jpg,True,False,True,False
2655,1_0_11_MAFA_train_20412.jpg,True,False,True,True
2656,0_0_00_afw2330img.jpg,False,False,False,True
2657,1_0_11_MAFA_train_880.jpg,True,False,True,False
2658,1_0_11_MAFA_train_19117.jpg,True,False,True,True
2659,0_0_00_afw234img.jpg,False,False,False,True
2660,1_0_11_MAFA_train_5257.jpg,True,False,True,True
2661,1_1_0_crop_183Frame-Drive 복사본.jpg,True,True,False,True
2662,0_0_00_eyeglass_1277img.jpg,False,False,False,True
2663,0_0_00_PGU_207_01.jpg,False,False,False,True
2664,1_1_0sunglass_crop_jv11342383.jpg,True,True,False,True
2665,1_0_11_MAFA_train_12737.jpg,True,False,True,False
2666,0_0_00_afw412img.jpg,False,False,False,True
2667,1_0_11_MAFA_train_11470.jpg,True,False,True,False
2668,1_0_11_MAFA_train_10075.jpg,True,False,True,True
2669,0_0_0_crop_355n4c5s92ey00.jpg,False,False,False,True
2670,1_1_0PGU_176_02.jpg,True,True,False,True
2671,1_1_0_crop_3459b1c9aacc7c.jpg,True,True,False,False
2672,1_1_0sunglass_crop_8_celeb_20160630115130Gigi_hadid_in_ray-ban_aviaror_3025.jpg,True,True,False,True
2673,0_0_00_afw1443img.jpg,False,False,False,True
2674,1_0_11_MAFA_train_2278.jpg,True,False,True,True
2675,0_0_00_afw40img.jpg,False,False,False,True
2676,1_0_11_eyeglass_71img.jpg,True,False,True,True
2677,1_0_11_MAFA_train_12663.jpg,True,False,True,True
2678,0_0_00_afw1981img.jpg,False,False,False,True
2679,0_0_00_eyeglass_314img.jpg,False,False,False,True
2680,0_0_00_afw253img.jpg,False,False,False,True
2681,0_0_00_COFW_train_1310.jpg,False,False,False,True
2682,1_0_11_MAFA_train_11481.jpg,True,False,True,False
2683,0_0_0_cpw_cpwIrene_Kahn_1.jpg,False,False,False,True
2684,0_0_0_crop_240_08800400_1.jpg,False,False,False,True
2685,1_0_11_MAFA_train_14503.jpg,True,False,True,True
2686,0_0_00_eyeglass_121img.jpg,False,False,False,True
2687,1_1_0PGU_63_04.jpg,True,True,False,True
2688,1_1_0COFW_test_483.jpg,True,True,False,True
2689,0_0_00_afw2268img.jpg,False,False,False,True
2690,0_0_00_afw2402img.jpg,False,False,False,True
2691,1_0_11_MAFA_train_20938.jpg,True,False,True,True
2692,1_1_0PGU_75_02.jpg,True,True,False,True
2693,1_0_11_MAFA_train_14252.jpg,True,False,True,True
2694,0_0_00_eyeglass_969img.jpg,False,False,False,True
2695,1_0_11_MAFA_test_4599.jpg,True,False,True,True
2696,0_0_0_cpw_cpwGary_Locke_1.jpg,False,False,False,True
2697,1_0_11_MAFA_train_4611.jpg,True,False,True,False
2698,0_0_00_afw988img.jpg,False,False,False,True
2699,0_0_0cpw_cpwBrittany_Snow_3.jpg,False,False,False,True
2700,0_0_0_crop_1861906728_STD.jpg,False,False,False,True
2701,0_0_00_afw523img.jpg,False,False,False,True
